name	H3K27ac	H3K27me3	ENSID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SLC25A46	-0.038589312367031926	0.2873678254111519	ENSG00000164209	3528.22055612153	0.0535247510015684	0.34339107175011	0.155871120145253	0.876134609819758	0.972447367086839
KAT6B	-0.560618428064098	-0.14815738162338812	ENSG00000156650	3062.89097867586	0.0535402133393909	0.273310632816895	0.195895098509615	0.844692273766432	0.963722771892144
FHL2	1.036348835738081	-0.41089806763657993	ENSG00000115641	379.675436682988	-0.0535841549678209	0.476550952294772	-0.112441607156156	0.910473266742917	0.980249512705249
TIMM44	0.6380373122653271	-0.12021312644550199	ENSG00000104980	1148.66360512055	-0.0536038856705886	0.235035159340932	-0.228067519008223	0.819593750761511	0.956068727761176
DIS3L	-0.06633430600465798	0.039898967084387074	ENSG00000166938	1587.838917867	-0.0537411661853004	0.291398719749749	-0.184424853449778	0.853680173975951	0.966414912079214
FZD5	0.023608579259256354	-0.04886779961643502	ENSG00000163251	828.733662201034	-0.0537742048698237	0.375253890059938	-0.143300859216235	0.886052577280061	0.974179453740896
KCTD13	-0.1433054530652757	-0.17168050474937782	ENSG00000174943	484.719147984507	0.0537784888407134	0.322774561006301	0.166613157719277	0.867674440056063	0.969824829581194
RELL1	0.02547738780800592	-0.017060768713305436	ENSG00000181826	1041.39564967307	-0.053817566052245	0.297483189823763	-0.180909603948136	0.856438530378879	0.967154024047853
ABCG2	0.10646003393857144	-0.0663112416891296	ENSG00000118777	1988.92778582829	0.0538256942633157	0.506024478939525	0.106369743962028	0.915288997680012	0.98133593693571
FAM111A	-0.19561369978146348	-0.09690798779931467	ENSG00000166801	1671.69710365448	-0.0538383917018653	0.344170172170404	-0.156429569019157	0.875694431356876	0.972447367086839
PMS2CL	-0.2678052350105304	-0.10459533788824157	ENSG00000187953	805.276031818451	0.053854354550184	0.293291689110058	0.183620458914453	0.854311212123683	0.966452069049245
RITA1	0.2462076952361513	-0.04738385449462243	ENSG00000139405	529.043074680707	0.0538569121828935	0.41724165191285	0.129078465527077	0.897295561466368	0.976661262362103
CCND3	-0.28953342025305284	-0.15086694418868754	ENSG00000112576	1629.20517315145	-0.0539073296193263	0.330542066409934	-0.16308765236698	0.870449421620881	0.970929130406227
RSBN1L	0.10150176016772525	-0.10187633132001202	ENSG00000187257	2356.31706025497	0.0539271044126263	0.308818856608875	0.174623742231278	0.861375291622848	0.968626892746974
CDK2AP1	0.653804737096479	-0.11747500067283333	ENSG00000111328	4361.46676059026	-0.05396953031894	0.301601126650106	-0.178943397587341	0.857982146353652	0.967350408345827
SMG1P1	-0.574711611805836	-0.06839453806744468	ENSG00000237296	2500.31220874431	-0.0539725712147478	0.407332202218172	-0.132502588601722	0.89458677567091	0.975884792087229
ZNF839	0.4135926741402493	-0.023994730879449904	ENSG00000022976	502.596078041044	-0.0539748340384212	0.357567785199064	-0.150949935292332	0.880015209087998	0.973026965731375
IL10RB	-0.3217737926648164	-0.024832748781747946	ENSG00000243646	895.71000859679	0.0539750146037548	0.283093863811799	0.190661195820329	0.848791042170787	0.964358221010242
POLA2	0.10907868496116803	-0.0011029026279387444	ENSG00000014138	526.722473298295	-0.0539768507464819	0.4163061042061	-0.129656640152842	0.896838089047835	0.976651020849107
GALNT8	0.05109460106624282	-0.14764297821028938	ENSG00000130035	456.32907127891	-0.0540379430485238	0.378937929594472	-0.142603679463688	0.886603191392824	0.974298651610174
TMED10P1	-0.0896397778219703	-0.11371074658981802	ENSG00000254618	147.281816188353	0.0540443343779612	0.35284740897529	0.1531663064635	0.878267127655545	0.97258542237574
PRPF4B	0.24953346312305286	-0.05850396186203807	ENSG00000112739	4783.52771702899	0.0541067358364145	0.290701269381802	0.186124869531793	0.852346839599291	0.965805840108547
RGL1	0.5877333634544659	-0.17807513179103626	ENSG00000143344	3817.89569741133	-0.0542330575878328	0.255341753031344	-0.21239400506965	0.831799662355281	0.96011729045462
ZNF197	-0.21992613351597093	-0.15314317691346555	ENSG00000186448	2242.99670299107	0.0542860617863762	0.218105555791068	0.24889811536199	0.803439593156536	0.950781475418181
NBEAL1	-0.16488888916854527	0.14894663171569036	ENSG00000144426	4147.23728656168	0.0543707726955114	0.310716353353872	0.174985230447749	0.861091238923306	0.968626892746974
IDE	-0.14761505776832265	-0.19322697813325673	ENSG00000119912	1693.39471656418	0.0543791145285788	0.35385816669716	0.153674889112048	0.877866085144921	0.97258542237574
CHST9	0.11862051706338447	0.03368817728387624	ENSG00000154080	1378.88555167026	-0.0544128095948245	0.526422315743091	-0.103363417483577	0.917674545207824	0.982194981011915
RABEPK	-0.3072386126415771	-0.027335125222252923	ENSG00000136933	665.932010062451	-0.0544268624908158	0.299766548204791	-0.181564163235562	0.855924774919823	0.967154024047853
ADAM10	0.33305112460649294	0.006468447484390656	ENSG00000137845	5308.37274744719	0.0544393788164801	0.366045046239247	0.148723167751596	0.881772079321963	0.973350857451211
CCT4	-0.7638804741748143	-0.02949649640878223	ENSG00000115484	6254.36154211093	-0.0545846896748263	0.348807508201005	-0.15648943440567	0.875647246767504	0.972447367086839
SCRG1	-0.117404931898994	2.192057575503978	ENSG00000164106	3700.54661132009	0.054590598866064	0.482772895329387	0.113077182655041	0.909969364555789	0.980189660759787
NDUFB10	0.011045558214285893	-0.13949113616176773	ENSG00000140990	975.115726081691	0.0546754489027413	0.372191709313043	0.146901307940621	0.883209919536605	0.973680613314163
SDCCAG3	0.5965577604290282	-0.04295987215618975	ENSG00000165689	1006.87760978473	-0.0546798166395143	0.252289319056084	-0.216734568249236	0.828415206686764	0.958918620125169
GSTA4	0.49796057268105737	-0.1273664576177792	ENSG00000170899	1644.21028118043	-0.0546990293507891	0.336960895898649	-0.162330495961292	0.871045600853259	0.971089554949658
RRM2B	-0.3277815339880491	-0.02029060768234925	ENSG00000048392	2147.2989913666	0.0547082968321704	0.358581654090883	0.15256858851542	0.878738497674525	0.972698367920566
RRAGB	-0.20699434498093275	0.16704793206501978	ENSG00000083750	912.154080590426	0.0547289522113825	0.241940975376613	0.226207867957007	0.82103975146182	0.956620095357329
RNF115	-0.010468876970589687	-0.06502719173071804	ENSG00000121848	2953.07374360072	0.054912444282888	0.280895082863018	0.195490941753746	0.84500862831508206	0.963722771892144
TXLNG	0.2763343913797867	-0.09508042334181228	ENSG00000086712	1250.76406197655	-0.0549353536354054	0.308737893566031	-0.177935247924648	0.858773828691599	0.967655323022608
TDP2	-0.18137298497707516	-0.17620795335855433	ENSG00000111802	1142.98127940695	-0.0549635353165533	0.312434735541494	-0.175920053259423	0.860356750817128	0.968328770134899
MAP1S	-0.3979581372860152	-0.02243952499078696	ENSG00000130479	1148.79470816072	-0.0549690075205455	0.417941896895979	-0.131523084736888	0.895361526213222	0.976247887681987
CPOX	-0.3042584373321498	-0.030537326446792974	ENSG00000080819	1874.66189552444	-0.0549728935537542	0.304815703308188	-0.1803479707808	0.856879397785439	0.967154024047853
ZDHHC12	-0.1952449290080627	-0.043694820035097004	ENSG00000160446	186.802962910478	-0.0550150446353994	0.488508297152259	-0.112618444673525	0.910333061345379	0.980249512705249
KCTD2	-0.27171993685644846	-0.006540089935891683	ENSG00000180901	2704.34298103052	-0.0550355350629827	0.270849870956502	-0.203195721927522	0.838982056495808	0.962056102455955
FNBP1L	-1.041408680775898	1.0221325436393764	ENSG00000137942	4352.25614758849	0.0550371866760756	0.392665800362929	0.140162923853329	0.888531265153069	0.974637216736462
FUBP1	0.8875889674318161	-0.03794711231587984	ENSG00000162613	7144.78640890805	-0.0550513530948845	0.344238221634249	-0.159922256260597	0.872942316196488	0.972075612205137
TMEM218	-0.23757384926034444	-0.03719312980834247	ENSG00000150433	780.260507716077	0.0550565115101726	0.280439131879096	0.19632250014919	0.844357751485006	0.963655552850254
CNTN3	0.10816439472660562	-0.15331114142228178	ENSG00000113805	895.573793233009	-0.0550673626848067	0.535372947901583	-0.10285794771784	0.918075713474306	0.982194981011915
MYBBP1A	-0.47479747771354774	-0.011394323241598189	ENSG00000132382	1803.56479355885	0.0551435395111159	0.432551087553444	0.127484454664104	0.898556976170262	0.977255652260553
KIAA1614	-0.6438327653236301	-0.18840964210740593	ENSG00000135835	890.597608155822	0.0551713934276773	0.449727125561602	0.122677486617649	0.902362492259535	0.978210706937377
WDR24	-0.12733996595666328	-0.08226514546904669	ENSG00000127580	508.701431474272	0.0552002543677926	0.407528503403583	0.135451272504311	0.892255088020883	0.975301213266342
KLF5	0.2620205685849163	-1.5721942695052535	ENSG00000102554	117.352019646998	-0.0553074553100451	0.674165926616349	-0.0820383426786847	0.934616223154842	0.985583321106888
TBC1D24	0.18874803816154906	-0.19208259519613868	ENSG00000162065	1407.0447506144	0.0553223863051831	0.33262291912986	0.16632163066185	0.867903844315004	0.96989749386764
MAP3K4	-0.14773698388560524	-0.0589614215560817	ENSG00000085511	3085.38738722732	0.05539898197772	0.257461866848211	0.215173542613909	0.829632017729687	0.959567321847523
COX7A2	0.3713472754664502	-0.05452453228660068	ENSG00000112695	1732.00609614613	0.0555751869789124	0.403843872189333	0.137615526212212	0.890544284140359	0.975000554098401
SPICE1	-0.3181476744880808	0.36753092053883496	ENSG00000163611	1456.40745671568	-0.0555879082772911	0.283286824732273	-0.196224827362959	0.844434196364182	0.963655552850254
ZNF565	1.0658204973890744	-0.045205909996787606	ENSG00000196357	476.094672312341	0.055597986429029	0.261101056072571	0.212936658569378	0.831376368615573	0.96011729045462
BRK1	0.009141173795280809	0.1252473474389726	ENSG00000254999	2220.20175708914	0.0556022875615029	0.353689257224015	0.157206605589059	0.875082022527504	0.972447367086839
NOP14	-0.0497864138840112	-0.16118490740464658	ENSG00000087269	1378.87726865353	0.0556591497042136	0.240302453121437	0.231621229751184	0.816832216911815	0.955344045658837
ANO6	-0.3309343476546371	-0.07414803694052337	ENSG00000177119	3508.1457110635	0.055717260327732	0.338155188262488	0.16476831425837	0.869126344680067	0.970419872154141
CDADC1	-0.226378626988419	0.023628480812331716	ENSG00000102543	327.747635864705	-0.0557554814057803	0.290242709680342	-0.192099506882314	0.847664261169077	0.964272532410841
GIGYF1	-0.1903448284033423	0.018216097832437928	ENSG00000146830	2550.55867455443	-0.0557734422961436	0.341117625430804	-0.163502082971252	0.870123133246706	0.970822534517541
PAFAH1B2	-0.5680501420598316	-0.06548912397269287	ENSG00000168092	5734.04102743546	0.055903329484817	0.198295475065076	0.281919340148689	0.778005359488871	0.943539420295252
BRD3	0.022495206885903743	0.11689999389877213	ENSG00000169925	3019.02027737297	0.0559582537536516	0.356110815586933	0.157137192425404	0.875136726354579	0.972447367086839
USP47	1.0694073128276105	-0.0274499763343177	ENSG00000170242	7387.12462842504	-0.055967867969915	0.346077539313393	-0.161720601923353	0.871525880113449	0.971435960323674
SAMD1	-0.13850210933236165	-0.21153943753352303	ENSG00000141858	1219.13571173191	0.0560463117115843	0.434431691906119	0.129010642537782	0.897349227678749	0.976661262362103
WAC	1.1261311896968258	-0.1736329524570237	ENSG00000095787	6906.46666087135	-0.0560650141874202	0.29213162112031	-0.191916965278916	0.847807248091648	0.964272532410841
FTSJ1	0.2574950876332663	0.05876287723976545	ENSG00000068438	814.705063288271	0.0561220581810476	0.330007475596796	0.170062990480912	0.864960598805521	0.969060485164633
COPS2	0.34040857128721785	0.02958140006446097	ENSG00000166200	2709.61715215931	-0.0561487971604834	0.338135686691299	-0.166054040938141	0.868114421944618	0.970003060379234
PELP1	-0.23990805845878418	-0.08136707284573189	ENSG00000141456	1848.5792446931	-0.0561637989175701	0.472338676617478	-0.118905780317995	0.905350002223144	0.978940450242318
ZNF524	0.9246288943384846	-0.17664920801737044	ENSG00000171443	222.248967822609	-0.0562693888506951	0.419734437301014	-0.13405950012708	0.893355524705979	0.975567588678922
TAOK2	-0.09156891306786087	-0.07314119975111628	ENSG00000149930	2534.81667865214	-0.0563406755411397	0.277166528784751	-0.203273735065226	0.838921083339044	0.962056102455955
C3orf33	-0.2550356750573862	-0.18243678695990015	ENSG00000174928	183.483902190159	-0.056350816634284	0.269800687423712	-0.208860908296305	0.834556821755255	0.960786115993387
CLIC4	0.17284353430747296	-0.12401056887850946	ENSG00000169504	17828.1712363722	-0.0564201929467383	0.436197417450497	-0.129345545593794	0.897084233924278	0.976651020849107
HCFC1	0.672046946455685	-0.055651139302653745	ENSG00000172534	4301.69193051246	-0.0564510999929911	0.377349162556044	-0.149599112955781	0.881080908066721	0.973121344063561
ZNF192P1	0.05702502772255045	-0.04370056380449112	ENSG00000226314	180.900391031206	0.0564562431237437	0.411494792250333	0.137197952895109	0.890874328963485	0.975120592768967
TCEAL8	-0.40091350559944783	-0.015891579982438085	ENSG00000180964	1518.77698340549	-0.0564598042301235	0.403931487358316	-0.139775694634173	0.888837217619894	0.974637216736462
CCDC93	-0.1833917470646342	-0.11054840603082436	ENSG00000125633	3200.11000267112	0.0565703045456954	0.243845271438208	0.231992624716656	0.81654374217653	0.955344045658837
C11orf57	-0.13340111169910635	-0.031545402009765654	ENSG00000150776	1964.28188451869	0.056621494682234	0.249252670337971	0.227165047441452	0.82029540532894	0.956219607356166
TTC17	0.5227347122567337	-0.06368208276008554	ENSG00000052841	4488.74108277597	0.0566799249339596	0.266683963285202	0.21253593292876	0.831688947629056	0.96011729045462
ZNF441	-0.661191760189974	-0.14685484382365077	ENSG00000197044	1158.97056528681	-0.0566962443842989	0.22762363888942	-0.249078894709358	0.80329975465161	0.950781475418181
ALS2	-0.02258400138147763	-0.07064513208723869	ENSG00000003393	2884.6852379647	0.05671629285069	0.26697007344603	0.212444384191083	0.831760362355155	0.96011729045462
WWOX	-0.11554601693938595	-0.036551836190497046	ENSG00000186153	837.438263901849	-0.0567358353242161	0.330625375843009	-0.171601575286091	0.863750768927061	0.969060485164633
KIAA0586	0.6048788031347514	0.06388614597165945	ENSG00000100578	1440.50700130743	0.0567459529228302	0.363704248813926	0.156022243644071	0.876015488038929	0.972447367086839
PRMT5	0.2598310759804365	0.022758819939415784	ENSG00000100462	1839.277666131	-0.0567632369000385	0.399238502904127	-0.142178764039874	0.886938805213689	0.97433192702042
TUBB2A	0.06281388625331605	-0.15625995152660627	ENSG00000137267	14092.723973931	-0.0567866900846284	0.377993159948726	-0.150232057353449	0.880581534788523	0.973033714708286
RSPH4A	-0.07467019628891156	0.24998432989341476	ENSG00000111834	255.504200258452	-0.0567995797178694	0.670270388414782	-0.0847412935132087	0.932467066542007	0.985222563259847
UBE2M	1.1532836049824942	-0.06599310782051993	ENSG00000130725	1191.08187542489	0.0568290696270408	0.367132592118483	0.15479167703177	0.876985552890765	0.97258542237574
APH1A	-0.13907626789907718	-0.17608836432427108	ENSG00000117362	4170.79671540973	0.0568883129127652	0.37124080415543	0.15323830860184	0.878210348516304	0.97258542237574
ZNF217	-0.3374302570587735	0.019727927784071113	ENSG00000171940	1640.06979892745	-0.0569030606860102	0.265191557019925	-0.214573425057174	0.830099915058948	0.959773165546103
GPR146	-0.12099716218731615	-0.1910283405560576	ENSG00000164849	310.982290446386	0.0569454648693462	0.385423074295315	0.147747938997845	0.882541696932394	0.973680613314163
HIGD1B	-0.20353190410572786	0.06200768880427458	ENSG00000131097	141.557813865948	0.0570002066541119	0.515261558727922	0.110623829176844	0.911914650511368	0.980424210752555
HAUS5	-0.11990686229165708	-0.02195428602007368	ENSG00000249115	585.643061309437	0.0570645853782513	0.29749990947018	0.191813790733174	0.847888068107689	0.964298811649532
MAP2K4	0.6004988982051522	0.11756472494952652	ENSG00000065559	2050.65681953916	-0.0571830175254274	0.295387094701612	-0.193586715706695	0.846499500750244	0.96420308611708
AAR2	0.18129814845929884	0.08881692416321323	ENSG00000131043	1155.9315842231	0.05718342457676	0.313841284617313	0.182204914966772	0.855421915973926	0.967041467714899
TAOK1	0.009472385526157447	-0.022788132551524783	ENSG00000160551	19395.0153103554	-0.0572469000109491	0.251628493295398	-0.227505634442378	0.820030588449423	0.956203979449141
COPS7B	-0.07946470319051264	-0.21325617870478547	ENSG00000144524	990.390948656815	-0.0572480977862899	0.295681429408574	-0.193614113340829	0.846478046457544	0.96420308611708
IL17RD	-0.32272195075325005	-0.06524187955318761	ENSG00000144730	3237.95215657497	-0.0572633293742927	0.350209071940789	-0.163511838962225	0.870115452452613	0.970822534517541
YIPF1	-0.37567056841181257	-0.059397310344833545	ENSG00000058799	709.656685448838	0.0573176345179364	0.429434487272344	0.133472360084545	0.893819822124887	0.975851379623133
CERS6-AS1	-0.02840894617214294	-0.0838051673667463	ENSG00000227617	1810.7231232361	-0.0573623835376965	0.300032557219282	-0.19118719671403	0.848378934140804	0.964358221010242
PM20D1	-0.15674626911418704	0.28042684840839677	ENSG00000162877	128.194889693351	-0.0573710550872223	0.728401136246904	-0.0787629950480684	0.937221138244881	0.9859864083859
TRIP11	0.20090064576438516	-0.12337912066036794	ENSG00000100815	3457.01037683959	-0.0573711677423023	0.319752574128193	-0.179423630595391	0.85760507792032	0.967327607677145
STAMBPL1	-0.3160451016143288	-0.18681086663956958	ENSG00000138134	596.62231006806	-0.0573998516101978	0.366803952120386	-0.156486458988204	0.875649591916089	0.972447367086839
PITPNM3	-0.4726808185862346	0.530341436469096	ENSG00000091622	663.239771865907	0.0574556404367633	0.426259647097004	0.134790240709058	0.892777722203908	0.975319091315738
GLIPR1	0.3935234364003862	-0.05451705135342512	ENSG00000139278	2101.79954991127	-0.0574577143367901	0.371876680196539	-0.154507441301303	0.877209644364127	0.97258542237574
FGD5-AS1	0.43106755497858346	-0.12843828588244452	ENSG00000225733	7590.97151698667	0.0574789283557323	0.312935793886785	0.183676426534087	0.854267303155992	0.966452069049245
NDUFA1	-0.17376169952645104	0.189295262000065	ENSG00000125356	1167.83699657143	0.0575439991071232	0.341808951375372	0.168351352050839	0.866306877216965	0.969734771795358
TCF4	0.8528799496238586	-0.017567323675973776	ENSG00000196628	19293.858716743	0.05759329053685	0.317128943201328	0.181608433325138	0.855890030077954	0.967154024047853
PCCB	-0.39259857458290093	-0.19107677252321206	ENSG00000114054	2461.88359466257	-0.057612544751455	0.218416540020876	-0.263773726778881	0.791954280772326	0.947648995367788
RPS16	0.4323895266231998	-0.12336685858082036	ENSG00000105193	5191.81131753439	-0.0576527408878844	0.553351659051199	-0.104188249813398	0.917019958512749	0.981933116484085
TRIM71	-0.40764409688188535	1.528738197647134	ENSG00000206557	618.200687184387	0.0576973918830928	0.405328092941496	0.142347379537349	0.886805624065853	0.974298651610174
PPOX	-0.12852178912248247	-0.14272678890900234	ENSG00000143224	775.963463651607	0.057760404590937	0.336927866499089	0.171432553772138	0.863883659443268	0.969060485164633
AMY2B	6.526691252375341e-4	-0.1147932110347805	ENSG00000240038	1480.13650749477	0.0577809598636596	0.391265412503847	0.147677147064696	0.88259756786217	0.973680613314163
ATG4D	-0.2466861653174727	0.09006961705527991	ENSG00000130734	489.036354361384	-0.057855834658096	0.373879873808128	-0.154744447912666	0.877022787649634	0.97258542237574
MAEA	-0.5195451447658984	0.04604523516001423	ENSG00000090316	1375.32686922664	-0.057856989245362	0.258753315391145	-0.22359902580534	0.823069321771946	0.957449156037434
HECTD1	0.8769286397514269	-0.12647677631506254	ENSG00000092148	9830.26400620174	0.0578579498965063	0.336947788074314	0.171711914855324	0.863664018249297	0.969060485164633
ZNF236	0.620241714855689	-0.11544246868386307	ENSG00000130856	1916.40288984224	0.0578843652153553	0.279041389448935	0.207440069480976	0.835666192176231	0.961194460889472
AGTPBP1	-0.30265237069666184	0.0068813427810550405	ENSG00000135049	3536.4075558497	0.0580333234715603	0.283464573732155	0.204728664000164	0.837784124087466	0.961908819767275
SUMO2	-0.18594326321958046	-0.0573355866207543	ENSG00000188612	4553.66118189062	0.05805818908453	0.334739084393647	0.173443113730498	0.862303138742492	0.968866446327346
FDPS	-0.5308973598047142	-0.19527008970721882	ENSG00000160752	2652.20732705807	-0.058117592633258	0.27359867082445	-0.212419133682664	0.831780059847039	0.96011729045462
TTLL1	-0.4529015796514895	0.021727053819466255	ENSG00000100271	501.328326725978	-0.0581886389887934	0.341807632849596	-0.170237974218668	0.864822988461769	0.969060485164633
THBS2	-0.28138946589795816	-0.4874796262837285	ENSG00000186340	4757.54905698201	-0.0581939550575294	0.366381871396437	-0.15883415529193	0.873799538359366	0.972162867079018
GDA	-0.10099477477023948	-0.22717999947196385	ENSG00000119125	235.011234575976	0.0582437740289892	1.08183958909687	0.0538377173621567	0.957064458972015	0.990864479496885
BDH2	-0.1844992680837421	0.009069640897148939	ENSG00000164039	1001.04785127761	0.0583781062130714	0.345711608401567	0.168863598428148	0.8659039322028	0.969510665052396
ROMO1	-0.2909353360322769	-0.06647963508654399	ENSG00000125995	659.028056594358	-0.0584135164149561	0.355665771922516	-0.164237104119431	0.869544492811051	0.970583590095537
FIBP	0.20644546575496459	-0.10688788747691882	ENSG00000172500	1575.28330419855	-0.0584421592692619	0.37688576688674	-0.155065975964077	0.876769304937918	0.972447367086839
DYNLT3	-0.14538361072555375	0.09291329976084145	ENSG00000165169	1053.52808133508	0.0584496094441545	0.376397842097938	0.155286781450107	0.876595236080823	0.972447367086839
CPSF4	-0.19184092340008863	-0.10563886074024122	ENSG00000160917	1182.48544338691	-0.0584840508680639	0.29936286150912	-0.195361744517138	0.845109762997875	0.963722771892144
NUDCD3	0.6508846769096498	0.020522567381292062	ENSG00000015676	4104.10150449771	-0.0585080433097498	0.267839061050355	-0.218444774560907	0.827082582711878	0.958504330448765
EDRF1-AS1	-0.07148868463141031	-0.14513941403902028	ENSG00000236991	112.967316534287	-0.0585368674441744	0.339542580108881	-0.172399194897451	0.863123705081998	0.968989718939885
BIRC6	0.13409913503734308	-0.05696099066733359	ENSG00000115760	17468.8715506507	0.0585641098795269	0.222652975432971	0.263028642512606	0.792528502642403	0.947711899394888
RPS6KA3	0.28393726037114253	0.21830000164275673	ENSG00000177189	3259.36552884347	0.0585764055851402	0.35207081687227	0.166376770746073	0.867860453423237	0.96989749386764
KLHDC9	-0.13242206530815123	0.03634676799536006	ENSG00000162755	170.049286809694	-0.0586145757384269	0.523087860865654	-0.112054934024709	0.910779849743091	0.980280491639124
IGF2-AS	0.4384741073201018	-1.8196676637304254	ENSG00000099869	149.151165188588	-0.0586500611579222	1.45659595784008	-0.0402651544117229	0.967881733988914	0.993477672520077
SPACA6P-AS	-0.1560276079978135	-0.06032200003527947	ENSG00000269959	102.708657813176	0.0586997579396672	0.436468044701141	0.134488099764234	0.893016620615091	0.975388749247365
NUBP1	0.15884297455921162	-0.02922164151055676	ENSG00000103274	634.268748832827	0.0587606730602969	0.352284235154672	0.166799042354245	0.867528172221671	0.969824829581194
KLHDC10	0.018078160728677666	0.014622568108400298	ENSG00000128607	4217.99592850502	0.0587684051647907	0.349499351791998	0.168150255110534	0.866465074291209	0.969785718784445
MAGEH1	-0.1550675223812404	0.122811781240066	ENSG00000187601	2078.43042335358	0.0587699103693967	0.427084724837723	0.137607146665635	0.890550907044811	0.975000554098401
APPBP2	0.35713444693975605	-0.11540668267791727	ENSG00000062725	4844.98900192909	0.0587912062203887	0.290551521838754	0.202343480592801	0.8396482103167	0.962349494628263
WASL	0.6375966512441881	0.00394018749487168	ENSG00000106299	3941.54664498693	-0.0588018200704423	0.358824400081607	-0.163873527154421	0.869830707610639	0.970752218472952
DCAF16	0.3241780393871918	-0.03294766354337212	ENSG00000163257	2843.31868457501	-0.0588163016760817	0.263543931308284	-0.223174562905342	0.823399648554703	0.957517998262759
RAD51B	0.17728267540899212	0.025286722630418472	ENSG00000182185	413.991330745335	0.0588326108148739	0.410141248019359	0.143444754944757	0.885938939082556	0.974179453740896
LENG8-AS1	0.9206824016693429	-0.1162485157388885	ENSG00000226696	200.837733287285	-0.0589000587080474	0.424005557340109	-0.138913412073044	0.889518572426556	0.974911350643234
SH3YL1	-0.22379057688128295	0.02181298716389346	ENSG00000035115	2062.3502995218	0.0589022005239222	0.259227713236873	0.227221849810863	0.82025123831341	0.956218662889753
ARL8A	-0.4655048029484194	0.018883795636082494	ENSG00000143862	2431.39971093663	0.0589121973440378	0.384519960601097	0.153209724800616	0.878232888933426	0.97258542237574
IL4I1	0.14991844718266029	-0.036994817092852336	ENSG00000104951	233.899047952387	-0.0589496591756333	0.301734041638373	-0.19536960051158	0.845103613308097	0.963722771892144
MLH1	-0.292272122132491	-0.13709719998990288	ENSG00000076242	1644.68579306131	-0.0589817860304366	0.222447141981322	-0.265149668838582	0.790894165966085	0.947360628380209
HEBP2	-0.31770932795942974	-0.002940160494060709	ENSG00000051620	1365.83254219598	0.0589842193038425	0.397036675154931	0.148561135519347	0.881899941977165	0.973363999904511
MTG2	0.7434283916857045	0.04198702404591845	ENSG00000101181	845.243274514042	-0.0590337364312722	0.271120501282253	-0.217739846865415	0.827631815150627	0.958748889494093
PCDH15	0.8724132901331628	-0.24823367504583016	ENSG00000150275	6253.67351751978	-0.0590703901378231	0.526769983576632	-0.112136970555441	0.910714804014416	0.980280491639124
DLST	0.44713089460904404	0.09057163792436648	ENSG00000119689	1783.9484818802	-0.0590837415338994	0.287232058617907	-0.205700372786368	0.837024967345454	0.961670321530196
TAF10	0.0352868141750572	0.057711113635927055	ENSG00000166337	3270.38873486809	-0.0591267298860463	0.28477910342233	-0.207623133774534	0.83552323982233	0.961129284378222
LYSMD4	-0.08566218184987277	-0.18669872277811103	ENSG00000183060	724.301168654784	-0.0591442425816018	0.222231538761466	-0.266137933936932	0.790132981083802	0.947031298487558
ALMS1	-0.1666819810802586	0.25648594606243724	ENSG00000116127	6894.99426158511	0.0592023612324563	0.220836470462185	0.268082355729345	0.788635926989033	0.946769560205072
COMMD2	-0.3101689463833762	-0.07693724668151936	ENSG00000114744	2456.6641812145	-0.0593182071991585	0.319481165906035	-0.185670435472885	0.852703214222031	0.965969504913763
SCARNA9	-0.0976798357382299	-0.02675694046611472	ENSG00000254911	1742.90864724363	0.0593278638481139	0.317338729571021	0.186954374993287	0.851696405621638	0.965573125164674
ABCC10	-0.08167657329835229	-0.14293399507587323	ENSG00000124574	864.944313525656	-0.059381454940303	0.291449066356861	-0.203745565846467	0.838552332583519	0.962056102455955
BCL11A	-0.12037233977549733	-2.3557353271288552	ENSG00000119866	556.161913311768	-0.0594095698962942	0.490505475323367	-0.121119075902523	0.903596720023027	0.978331377456504
PEPD	0.06921735833120624	0.08359779210919813	ENSG00000124299	1592.97123941489	-0.0594173785796429	0.358811517376032	-0.165594959197962	0.868475714500338	0.970267731368075
CFL1	0.1669440461387752	-0.2059683647898751	ENSG00000172757	12586.613126088	0.059422578261751	0.380059153951464	0.156350867079338	0.875756463178188	0.972447367086839
SNTB1	0.5435658859398951	-0.6234013991744589	ENSG00000172164	1449.92201128705	-0.0594423331924008	0.327721383819303	-0.181380697529264	0.856068768726272	0.967154024047853
RUSC1-AS1	-0.7374212578741841	-0.2583270980981392	ENSG00000225855	1577.11855284649	-0.0594914897690706	0.252801614733534	-0.235328757024664	0.813953576881659	0.954353428950089
FOXM1	-0.0342844169055964	-0.08018278467060275	ENSG00000111206	1358.07769851248	-0.0595195745210082	0.580654720779704	-0.102504246311965	0.918356442535546	0.982194981011915
PHF19	0.016649896120217327	-0.14500856510312443	ENSG00000119403	2219.13432613023	0.0595496310113206	0.322502981050129	0.184648311830843	0.853504890074677	0.966345443068897
TMEM53	-0.3875859158934085	-0.15826754448247873	ENSG00000126106	646.593054834385	0.0596606956088042	0.281411445637026	0.212005220589914	0.832102961458188	0.960186415608446
FAM149B1	-0.5916603175865013	-0.13784806540124747	ENSG00000138286	1796.19043121897	-0.0596779098457364	0.249672540284028	-0.239024723254895	0.81108641191787	0.95340029339551
C1orf61	-0.2554162084026566	1.4220348712209974	ENSG00000125462	31743.4027715542	-0.05968077512949	0.397627451469811	-0.150092190337671	0.88069188139708	0.973121344063561
