ENSID	symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	HOX
ENSG00000149541	B3GAT3	1020.7490184661	-0.750590469593	0.407975533677683	-1.83979284940649	0.0657986556444098	0.400366691252141	FALSE
ENSG00000254433	RP11-677I18.3	626.452106270548	0.462546320674132	0.251459153819972	1.83944912582218	0.0658491541513577	0.400366691252141	FALSE
ENSG00000120685	PROSER1	864.9542669537	-0.609500355048527	0.331280388138066	-1.83983228972344	0.0657928632713192	0.400366691252141	FALSE
ENSG00000165588	OTX2	466.776022534889	3.96947862910816	2.15713705881448	1.84016060216856	0.0657446622153412	0.400366691252141	FALSE
ENSG00000200237	SNORA70	186.277224223988	1.10671456135798	0.601588191423678	1.83965472915767	0.0658189438865407	0.400366691252141	FALSE
ENSG00000267776	AC006116.24	287.058924008195	0.465806161882794	0.253186628901406	1.83977394029044	0.0658014328668722	0.400366691252141	FALSE
ENSG00000169696	ASPSCR1	919.86180270738	-0.640402616062386	0.348249572834859	-1.83891859751417	0.0659271599647373	0.400695157763125	FALSE
ENSG00000172771	EFCAB12	103.683783882701	-1.19190102978025	0.648237454267719	-1.83867967198328	0.0659623150556306	0.400835919239671	FALSE
ENSG00000152763	WDR78	930.769296587114	0.789151811817134	0.429331042188414	1.83809632724114	0.0660482123042607	0.400907172110551	FALSE
ENSG00000116691	MIIP	1066.53083124987	-0.636762878233973	0.34639868901168003	-1.8382369750034	0.0660274935569934	0.400907172110551	FALSE
ENSG00000257359	RP11-780K2.1	105.349550516017	-0.509694928693246	0.277356572436852	-1.83768830215586	0.0661083485794324	0.400994114381977	FALSE
ENSG00000188765	TMSB4XP2	140.159134051222	1.32463521167214	0.721013456814944	1.83718514426025	0.0661825679997397	0.40108594579715	FALSE
ENSG00000208772	SNORD94	548.004814820971	0.8725703049556	0.474903241060884	1.83736439238943	0.0661561197388346	0.40108594579715	FALSE
ENSG00000225137	DYNC1I2P1	214.877760548032	0.70381304668291	0.38306453250198	1.83732240123085	0.0661623147997911	0.40108594579715	FALSE
ENSG00000197728	RPS26	2463.16044034262	-0.884297289895617	0.481334360456246	-1.83717881486252	0.0661835020686343	0.40108594579715	FALSE
ENSG00000225507	AC069282.6	120.866154048957	0.616050650302776	0.335411572879887	1.83670063919764	0.0662541008620789	0.401368207833073	FALSE
ENSG00000233635	AC037445.1	324.829099856395	-0.525420954210746	0.286116206605384	-1.83639004740271	0.0662999904730717	0.401475478294949	FALSE
ENSG00000226049	TLK2P1	187.673230792622	0.506866397249258	0.27605703050961	1.83609305770466	0.0663438948750512	0.401475478294949	FALSE
ENSG00000107147	KCNT1	204.107170670622	-1.2536684725296	0.683113427450991	-1.83522738999233	0.0664720044079221	0.401814127947743	FALSE
ENSG00000014216	CAPN1	2169.94369428772	-0.617860167231158	0.336800067038574	-1.83450131902852	0.0665796121778091	0.402045706555578	FALSE
ENSG00000072609	CHFR	1487.45499270626	-0.501173946498422	0.273215030710614	-1.83435715522276	0.0666009951204092	0.402045706555578	FALSE
ENSG00000126226	PCID2	1352.4334125345	-0.596549375101588	0.325200908660635	-1.834402546901	0.066594261838233	0.402045706555578	FALSE
ENSG00000140470	ADAMTS17	771.72261704082	-0.952989452666188	0.519532939417692	-1.83431959816509	0.0666065666594349	0.402045706555578	FALSE
ENSG00000251705	RNA5-8SP6	3420.46400695092	1.31096099216529	0.714784860752439	1.83406373602439	0.0666445336800566	0.402129602284719	FALSE
ENSG00000142188	TMEM50B	2419.8507324913	0.488975212820274	0.266638687432944	1.83384945946092	0.0666763435871146	0.402231731191641	FALSE
ENSG00000260604	RP1-140K8.5	358.255176111946	1.11675301697212	0.609123698896444	1.83337640448951	0.0667466140869038	0.402382258042211	FALSE
ENSG00000178531	CTXN1	325.199505423971	1.15279834558408	0.628760662660914	1.83344540147508	0.0667363610525683	0.402382258042211	FALSE
ENSG00000089057	SLC23A2	5541.03736153727	-0.726076499814108	0.396030029589654	-1.83338748469764	0.0667449674673431	0.402382258042211	FALSE
ENSG00000172336	POP7	480.574034639328	0.499221737863069	0.272340907236031	1.83307657644838	0.0667911839576802	0.402451535903069	FALSE
ENSG00000184564	SLITRK6	180.823872671032	1.34361663350262	0.733010546012342	1.83301132679747	0.0668008866584784	0.402451535903069	FALSE
ENSG00000093100	XXbac-B461K10.4	1829.92834458894	-0.770602315084924	0.420410693597922	-1.83297505705676	0.0668062805139551	0.402451535903069	FALSE
ENSG00000122484	RPAP2	3246.12537385411	0.429188021422715	0.234224115772914	1.83238186215985	0.0668945484151262	0.402552189034062	FALSE
ENSG00000217128	FNIP1	3506.55864222109	-0.465010151449631	0.253732791034053	-1.83267661051828	0.0668506776162577	0.402552189034062	FALSE
ENSG00000265750	RP11-799B12.4	182.394014493559	-0.709755876660654	0.387341615733455	-1.83237702284245	0.0668952689043017	0.402552189034062	FALSE
ENSG00000262580	RP11-334C17.5	253.076631238761	-1.02044089933021	0.556966310680481	-1.83214115425307	0.0669303933305986	0.40261854609096	FALSE
ENSG00000068697	LAPTM4A	3186.63149167749	0.652179310603725	0.356022676583576	1.83184767010375	0.0669741187898826	0.402723559507905	FALSE
ENSG00000148204	CRB2	2508.49466866574	-0.744379916223371	0.40636941990084	-1.83178132942437	0.0669840059775239	0.402723559507905	FALSE
ENSG00000177234	C10orf85	369.087924114169	-1.06620202744963	0.582227748619674	-1.83124564223768	0.0670638869941121	0.402913852534205	FALSE
ENSG00000089505	CMTM1	140.68513073953	0.637360512862917	0.348038002263912	1.83129574562842	0.0670564123152583	0.402913852534205	FALSE
ENSG00000121057	AKAP1	2363.48965608875	-0.562804228716246	0.307308805981033	-1.83139636015176	0.0670414041998796	0.402913852534205	FALSE
ENSG00000122779	TRIM24	4643.93278434662	0.753382380149395	0.411468497860276	1.83096004692253	0.0671065066549323	0.403024986768731	FALSE
ENSG00000160131	VMA21	5744.06033255301	0.568630006408878	0.310596161470745	1.83076958748068	0.067134941488559	0.403123307238399	FALSE
ENSG00000003402	CFLAR	4671.19748646002	-0.614321853384116	0.335610505887116	-1.83046073531067	0.0671810729634871	0.403130460273036	FALSE
ENSG00000148357	HMCN2	391.208640562428	-1.19743490002974	0.654142734611728	-1.830540701091	0.067169126431743	0.403130460273036	FALSE
ENSG00000073350	LLGL2	194.172839536941	-0.77575325491939	0.423863399822408	-1.83019636808561	0.0672205806991068	0.403130460273036	FALSE
ENSG00000152454	ZNF256	543.012355644348	0.404245561235407	0.220866441502307	1.83027153643522	0.0672093453975357	0.403130460273036	FALSE
ENSG00000197965	MPZL1	11525.253086216	-0.821894826689349	0.449138017063426	-1.82993822714696	0.0672591764120472	0.403179354094866	FALSE
ENSG00000254995	STX16-NPEPL1	2148.35420630537	-0.618776088448332	0.33812063534594	-1.83004532632339	0.0672431613607737	0.403179354094866	FALSE
ENSG00000118369	USP35	641.212392389923	-0.615353613171134	0.336329122224043	-1.82961739709599	0.0673071704494903	0.403287862244965	FALSE
ENSG00000162738	VANGL2	4209.14680164265	-0.768117137539751	0.420033815870536	-1.82870309131611	0.0674440991281261	0.403312816117656	FALSE
ENSG00000104213	PDGFRL	206.43869928378	-0.710709231448112	0.388499052629682	-1.82937185209963	0.0673439213811842	0.403312816117656	FALSE
ENSG00000216866	RPS2P55	164.839005120972	0.791462763370336	0.432798549032925	1.82870937330736	0.0674431575402376	0.403312816117656	FALSE
ENSG00000129317	PUS7L	1492.1249040217	0.533401912674648	0.291669828903381	1.82878673011922	0.0674315636579711	0.403312816117656	FALSE
ENSG00000269145	AC007192.6	115.583400616797	-0.670568922111331	0.366595323823982	-1.82918023917102	0.0673726117236219	0.403312816117656	FALSE
ENSG00000100083	GGA1	1842.64367684209	-0.532189154931257	0.290987644284153	-1.82890636556227	0.0674136364788991	0.403312816117656	FALSE
ENSG00000188107	EYS	596.622855910895	0.908620440525469	0.496893052839357	1.82860363076805	0.0674590083979373	0.403329795066286	FALSE
ENSG00000105357	MYH14	1809.01957246733	-0.893010823143164	0.488482211935981	-1.82813376070324	0.0675294792250078	0.403678904791209	FALSE
ENSG00000188234	AGAP4	144.867700036623	-0.839665847561875	0.459340314634759	-1.82798204470585	0.0675522464303135	0.403742777090924	FALSE
ENSG00000022355	GABRA1	215.501881517325	1.96912264536776	1.07768633123818	1.8271760421285	0.0676733048299677	0.404009314959364	FALSE
ENSG00000067057	PFKP	4080.08625332717	-0.633859359826902	0.346881012198452	-1.82731062680441	0.0676530783404195	0.404009314959364	FALSE
ENSG00000148459	PDSS1	290.757080342735	0.434371912514595	0.237787939883132	1.82671969288299	0.067741925775596	0.404009314959364	FALSE
ENSG00000108924	HLF	1197.46653597034	-1.07624581068412	0.5890489558513	-1.82709060086308	0.0676861482259316	0.404009314959364	FALSE
ENSG00000088827	SIGLEC1	379.648543550787	-1.10195011999211	0.603080765174668	-1.82720156838853	0.0676694681518834	0.404009314959364	FALSE
ENSG00000256873	AL021977.1	443.136202322376	-0.7797318934001	0.426775270028437	-1.82703157413068	0.06769502220214	0.404009314959364	FALSE
ENSG00000225914	XXbac-BPG154L12.4	124.385094622435	1.29599983344763	0.709947877030274	1.82548589182184	0.0679277382695385	0.404539886297433	FALSE
ENSG00000261366	MANEA-AS1	209.002732129589	0.765212202872596	0.419265458717894	1.82512579312544	0.0679820486893121	0.404719069838242	FALSE
ENSG00000260037	CTD-2524L6.3	237.260585021336	-0.608500695667787	0.333395656294902	-1.82516083871694	0.0679767615125301	0.404719069838242	FALSE
ENSG00000215190	LINC00680	438.84918242314	0.533137643359868	0.292148877126583	1.82488342451807	0.0680186230504726	0.404855984824228	FALSE
ENSG00000230409	TCEA1P2	359.612914999201	0.565278443005634	0.309840439340909	1.82441789783184	0.0680889182192775	0.4050711388549	FALSE
ENSG00000242086	LINC00969	3560.07692634843	-0.697651804885614	0.38246741010196	-1.82408170332638	0.0681397211918773	0.405152477464016	FALSE
ENSG00000125895	TMEM74B	164.288881321109	-0.741873709889408	0.406890292256072	-1.82327699630277	0.0682614485518943	0.405731868518339	FALSE
ENSG00000159189	C1QC	2667.01981859066	-0.924902150575332	0.507406931462858	-1.82280156857304	0.068333450086955	0.405943212107678	FALSE
ENSG00000223609	HBD	106.228842985118	2.67923172160708	1.46991959194269	1.82270631420466	0.0683478834666432	0.405956785268637	FALSE
ENSG00000169955	ZNF747	749.440474510999	0.484608886040367	0.265975021084648	1.82200901447109	0.0684536178696909	0.406267871577641	FALSE
ENSG00000100395	L3MBTL2	1324.94945119695	-0.572945933006322	0.314466793130179	-1.82196004641145	0.0684610481462083	0.406267871577641	FALSE
ENSG00000110446	SLC15A3	479.541427583647	-0.611980476596317	0.336018436622679	-1.82127053130576	0.0685657436494699	0.406270572773321	FALSE
ENSG00000133884	DPF2	2249.71274017726	-0.692617349488508	0.380304860662473	-1.82121613771121	0.0685740083327137	0.406270572773321	FALSE
ENSG00000179134	SAMD4B	3578.53120202944	-0.726268288804422	0.398787143522135	-1.82119283583201	0.0685775491223585	0.406270572773321	FALSE
ENSG00000171469	ZNF561	1311.97896575725	0.400766429123101	0.220072370114561	1.8210665378597	0.0685967430882937	0.406270572773321	FALSE
ENSG00000100345	MYH9	12896.5477003125	-0.795040001730393	0.436596133211488	-1.82099643412388	0.068607398915485	0.406270572773321	FALSE
ENSG00000000460	C1orf112	1109.85511087571	0.495676147466478	0.272251023210714	1.8206585291062	0.0686587798480911	0.406430786076849	FALSE
ENSG00000152154	TMEM178A	549.312137196552	-0.740502533642862	0.406875800648823	-1.81997192377139	0.0687632806329403	0.406689165598289	FALSE
ENSG00000187672	ERC2	998.315550459727	-0.744593424778421	0.409212912502264	-1.81957460781324	0.0688238114810755	0.406959922218609	FALSE
ENSG00000198205	ZXDA	1139.28844069805	0.598152051443896	0.328743195454369	1.81951158142503	0.0688334175358983	0.406959922218609	FALSE
ENSG00000127124	HIVEP3	695.694497520243	-0.722256866068303	0.397159454919877	-1.81855639371348	0.0689791356877112	0.407441773765498	FALSE
ENSG00000188060	RAB42	169.806815495723	-0.718308876133459	0.395117162298592	-1.81796425129878	0.0690695968445322	0.407441773765498	FALSE
ENSG00000228830	RP4-781K5.2	2901.82425026767	-0.793016256881659	0.436274567599068	-1.81769994351455	0.069110006395225	0.407441773765498	FALSE
ENSG00000164305	CASP3	1575.55896516094	0.57821534731148	0.317931681155462	1.81867797889807	0.0689605732596988	0.407441773765498	FALSE
ENSG00000148842	CNNM2	2685.52405306137	-0.453926189668574	0.24970558727105	-1.8178455461465	0.0690877430639936	0.407441773765498	FALSE
ENSG00000243517	RP11-627K11.1	229.725066249644	0.991716778749629	0.545355515070736	1.81847758268475	0.0689911699716993	0.407441773765498	FALSE
ENSG00000131899	LLGL1	5116.79020369852	-0.786151697293094	0.432391932428717	-1.81814608074978	0.0690418085319253	0.407441773765498	FALSE
ENSG00000130818	ZNF426	1077.65456938722	0.367574966221432	0.202266784012565	1.81727794811133	0.069174564783023	0.407678528534303	FALSE
ENSG00000092978	GPATCH2	1937.60310385067	0.483583487605959	0.266212704429028	1.81653046440119	0.0692890391313871	0.408048437518497	FALSE
ENSG00000163359	COL6A3	1380.07167314646	-1.46698409100407	0.80760184095001	-1.8164694737179	0.0692983864890313	0.408048437518497	FALSE
ENSG00000131446	MGAT1	2134.53429729723	-0.535546537332727	0.294820088868973	-1.81651982871065	0.0692906690697838	0.408048437518497	FALSE
ENSG00000169957	ZNF768	1130.74318840238	0.515816613677499	0.283924707849292	1.8167373230205	0.0692573439437136	0.408048437518497	FALSE
ENSG00000132872	SYT4	1127.63440955186	-1.279238912144	0.704162202796568	-1.81668216081966	0.0692657948142303	0.408048437518497	FALSE
ENSG00000196449	YRDC	513.678514023231	0.641300324247877	0.353193911467824	1.81571738194105	0.0694137363053694	0.408165232165789	FALSE
ENSG00000009724	MASP2	220.003748977056	0.469906152738944	0.258735018173194	1.81616758356379	0.0693446690566302	0.408165232165789	FALSE
ENSG00000144218	AFF3	2537.94087159437	-0.555001114579701	0.305657874962986	-1.8157592525529	0.0694073103840137	0.408165232165789	FALSE
ENSG00000163516	ANKZF1	1678.63673371583	-0.571494511758171	0.314702990918843	-1.81598055388533	0.069373355178629	0.408165232165789	FALSE
ENSG00000168056	LTBP3	5184.12489245028	-0.730260135520245	0.402081674342405	-1.81619850423317	0.0693399274639139	0.408165232165789	FALSE
ENSG00000244754	N4BP2L2	6110.27175534008	-0.499336395356704	0.274984780060087	-1.81586921009808	0.069390437424268	0.408165232165789	FALSE
ENSG00000187772	LIN28B	254.427021140377	-1.55737209640085	0.85811905094324	-1.81486717337063	0.0695443243128353	0.408632519999596	FALSE
ENSG00000160712	IL6R	922.176816241732	-0.723468924796813	0.398711968901245	-1.81451519198313	0.0695984459965046	0.40886373978039797	FALSE
ENSG00000181201	HIST3H2BA	136.785891287002	0.722429402050437	0.398223881937498	1.81412877232668	0.069657902826678	0.40886373978039797	FALSE
ENSG00000164237	CMBL	599.565979872975	-0.65789613142586	0.362885182335737	-1.81295947988634	0.0698380711821773	0.40886373978039797	FALSE
ENSG00000188580	NKAIN2	385.616185377701	-1.25351631833232	0.691124508043069	-1.81373443387455	0.0697186210752268	0.40886373978039797	FALSE
ENSG00000218426	RP11-475C16.1	389.238530398785	0.734078662803093	0.404980821360754	1.81262574444033	0.0698895643292325	0.40886373978039797	FALSE
ENSG00000009954	BAZ1B	6415.27435681598	0.56122919525604	0.309310667067631	1.81445147229057	0.069608247418009	0.40886373978039797	FALSE
ENSG00000228775	WEE2-AS1	123.149100482558	0.694300719263391	0.38267729947913	1.81432428892024	0.0696278142691118	0.40886373978039797	FALSE
ENSG00000213413	PVRIG	1056.75787244022	-0.872134277124666	0.481001074155493	-1.81316492620291	0.0698063876789697	0.40886373978039797	FALSE
ENSG00000147421	HMBOX1	4176.21544934371	-0.460946287131841	0.254201672852817	-1.81330941672728	0.0697841117192063	0.40886373978039797	FALSE
ENSG00000168672	FAM84B	2582.04812596662	0.574009922384847	0.316457629481504	1.81386027357067	0.0696992401940714	0.40886373978039797	FALSE
ENSG00000177076	ACER2	163.461008651781	-0.565549497367229	0.311780947282952	-1.81393219276473	0.069688165728499	0.40886373978039797	FALSE
ENSG00000136824	SMC2	2860.63936684514	0.593162291186551	0.326993939946605	1.81398557809178	0.0696799461316524	0.40886373978039797	FALSE
ENSG00000231865	SIK3-IT1	251.344986491977	-0.911079469620209	0.502453702583082	-1.81326053512276	0.0697916470941089	0.40886373978039797	FALSE
ENSG00000172183	ISG20	341.415302409537	-0.904258754598494	0.498426406898405	-1.81422722007346	0.0696427511126129	0.40886373978039797	FALSE
ENSG00000171105	INSR	5520.414908707	-0.526946143843613	0.290705319684119	-1.81264706272384	0.0698862741291876	0.40886373978039797	FALSE
ENSG00000226312	CFLAR-AS1	480.447010167491	-0.645868304514271	0.356359133638206	-1.81240844852314	0.0699231083838327	0.40892056511901	FALSE
ENSG00000180346	TIGD2	364.509628048612	0.600797222624472	0.331505638055285	1.81232882236615	0.0699354036122915	0.40892056511901	FALSE
ENSG00000158528	PPP1R9A	5477.25467648776	0.575131598381813	0.317418805754834	1.81190146253033	0.0700014233917029	0.409088416239444	FALSE
ENSG00000171282	RP11-1055B8.7	1896.07932291442	-0.807346653170156	0.445569079499732	-1.8119449717575	0.0699946996230442	0.409088416239444	FALSE
ENSG00000175538	KCNE3	412.213407847985	-0.974293872355863	0.53778682430755	-1.81167300558238	0.0700367370546904	0.409218854802409	FALSE
ENSG00000105176	URI1	3479.38795383546	0.451488039056984	0.249328619288335	1.81081514166195	0.0701694716560615	0.409569094298507	FALSE
ENSG00000170113	NIPA1	1684.71980839805	-0.623277510505312	0.344215685430266	-1.81071792160262	0.0701845272256351	0.409585428182295	FALSE
ENSG00000260822	GS1-358P8.4	960.389387887904	-0.564958900408497	0.312046078943221	-1.8104983158955	0.0702185452825744	0.409712399015629	FALSE
ENSG00000254470	AP5B1	576.750242944794	-0.534677018270446	0.295363479986123	-1.81023401503654	0.0702595047877094	0.409758962674031	FALSE
ENSG00000242498	C15orf38	1467.50154928857	-0.531917876048293	0.293834818078618	-1.81026155962897	0.0702552352038929	0.409758962674031	FALSE
ENSG00000242692	RPS27AP1	126.071585853079	0.773079835704242	0.427066511896194	1.81020945021358	0.0702633126682487	0.409758962674031	FALSE
ENSG00000100346	CACNA1I	150.451469444313	-1.45274736798998	0.802578864831139	-1.81009920850039	0.0702804037133524	0.409787117516207	FALSE
ENSG00000231194	FARP1-AS1	172.357140335604	-0.740799139019989	0.409303275262939	-1.80990278796107	0.0703108637275537	0.409893199986032	FALSE
ENSG00000265817	FSBP	977.141724229851	0.638130726005568	0.352628997565552	1.80963769403832	0.0703519904742105	0.410008132410554	FALSE
ENSG00000165392	WRN	1897.65712857406	0.515462957263773	0.284846353633389	1.80961753832805	0.0703551182440184	0.410008132410554	FALSE
ENSG00000163870	TPRA1	741.622175135566	-0.508176441081197	0.280837838568169	-1.80950132529184	0.0703731544468384	0.410041731298265	FALSE
ENSG00000182484	WASH6P	101.977820740476	-0.749301233797726	0.414172923323253	-1.80915069914629	0.0704275944313454	0.410287394616081	FALSE
ENSG00000223802	CERS1	3900.29233505901	-0.778463672648108	0.430351951977186	-1.80890006208076	0.0704665307780949	0.410442669074572	FALSE
ENSG00000241560	ZBTB20-AS1	674.708828334181	-0.69338667785337	0.3833972507095	-1.80853325518171	0.0705235458831357	0.410631609902572	FALSE
ENSG00000109184	DCUN1D4	2549.60467152935	0.56004586896879	0.309692912533011	1.80839097797917	0.0705456711072639	0.410688875561033	FALSE
ENSG00000105287	PRKD2	835.518434947232	-0.661008118772505	0.365559681544849	-1.80820848726834	0.0705740581829808	0.410782568932675	FALSE
ENSG00000044459	CNTLN	2002.33427609542	0.647533800542719	0.358253545780723	1.80747352864738	0.0706884784637852	0.41130527535188	FALSE
ENSG00000185044	RP11-435B5.4	308.244911534068	1.28566291092661	0.711364535571085	1.80731937935938	0.0707124961194848	0.411373393163075	FALSE
ENSG00000130935	NOL11	1885.81168379506	0.534905017086815	0.296062304109999	1.80673125102774	0.0708041925644403	0.411599378611918	FALSE
ENSG00000263146	RP11-849I19.1	480.474361735012	0.697687671835588	0.386170621905188	1.80668241512914	0.0708118110646439	0.411599378611918	FALSE
ENSG00000101347	SAMHD1	6158.50443758042	-0.83904031087749	0.464422202436479	-1.80663264261628	0.0708195763702709	0.411599378611918	FALSE
ENSG00000179855	GIPC3	139.534607502818	-0.955165483444334	0.528747503427875	-1.80646807266604	0.0708452568783032	0.411644079959203	FALSE
ENSG00000181804	SLC9A9	1647.31308008663	-0.638636604253486	0.353596784413567	-1.80611541847772	0.0709003129231873	0.411736446020835	FALSE
ENSG00000259736	RP11-387D10.2	136.866072508163	-0.541028563420861	0.29955434788119	-1.80611153617922	0.0709009192192113	0.411736446020835	FALSE
ENSG00000215493	XXbac-B562F10.11	203.020248511062	-0.870745985927796	0.482086518379937	-1.80620273069232	0.0708866785544911	0.411736446020835	FALSE
ENSG00000176022	B3GALT6	747.189138057053	0.810938937656086	0.449190374749199	1.80533462701391	0.0710223341937378	0.412230637227388	FALSE
ENSG00000160613	PCSK7	2609.45318952935	-0.539889952288457	0.299063396331011	-1.80526924696225	0.071032559527032	0.412230637227388	FALSE
ENSG00000152784	PRDM8	250.023266870334	-0.955954268641436	0.529575778692921	-1.80513215880244	0.071054003809997393	0.412283485208347	FALSE
ENSG00000177807	KCNJ10	8240.06946700034	-1.03675876165804	0.574648239129177	-1.80416242679025	0.0712058476413407	0.412290312135333	FALSE
ENSG00000143819	EPHX1	1332.76545150494	-0.695039614466086	0.38513144477095	-1.80468155457794	0.07112452785313	0.412290312135333	FALSE
ENSG00000115657	ABCB6	1558.12078017687	-0.433559148852451	0.240275040898151	-1.80442857165605	0.0711641473423612	0.412290312135333	FALSE
ENSG00000180914	OXTR	398.376395072491	-0.79482340278614	0.440411372521823	-1.8047295151234	0.0711170188229739	0.412290312135333	FALSE
ENSG00000129696	TTI2	934.185389940688	0.485905296429858	0.269307282153931	1.80427834161619	0.0711876833307298	0.412290312135333	FALSE
ENSG00000068400	GRIPAP1	1519.41209733237	-0.421426728904236	0.233498279798732	-1.80483868775176	0.0710999284350134	0.412290312135333	FALSE
ENSG00000224597	PTCHD3P1	1775.41695012017	-0.574935070038553	0.318605204858416	-1.80453759471396	0.07114707109508	0.412290312135333	FALSE
ENSG00000120053	GOT1	769.803998149026	-0.706399801679795	0.391370397139442	-1.80493927707085	0.0710841846984306	0.412290312135333	FALSE
ENSG00000149115	TNKS1BP1	2656.14665768034	-0.53897027801875	0.298747392847791	-1.80410035676312	0.0712155758213174	0.412290312135333	FALSE
ENSG00000268107	AC003005.4	140.924436856563	0.550162083673527	0.304989771662897	1.80387060416445	0.0712515942212627	0.412427381343792	FALSE
ENSG00000006468	ETV1	11927.8334272643	0.752335200473735	0.417144256753234	1.80353723752401	0.0713038827832649	0.412658563748801	FALSE
ENSG00000134308	YWHAQ	14434.0409711223	0.614625735340993	0.34083933364486	1.80327114470129	0.0713456420139554	0.412828740006638	FALSE
ENSG00000134256	CD101	193.108007384177	0.702608476164359	0.389677582771548	1.80305079693607	0.0713802374220034	0.41295741234308603	FALSE
ENSG00000149923	PPP4C	1267.77797525983	0.546481203201685	0.303184476648231	1.80247092213675	0.0714713455970705	0.413207338599278	FALSE
ENSG00000154511	FAM69A	999.930789193246	0.776335156205864	0.430813942891797	1.80201957019958	0.0715423265864839	0.413299614434418	FALSE
ENSG00000058091	CDK14	3761.0477960027	0.64592429344007	0.358456315727788	1.8019609785048	0.0715515451307147	0.413299614434418	FALSE
ENSG00000113248	PCDHB15	612.826567834004	-0.836363505985745	0.464278705582087	-1.80142551430861	0.071635837675488	0.413576909427109	FALSE
ENSG00000250182	EEF1A1P13	2722.0122751776	0.912468451971715	0.506611061874457	1.8011222427627	0.0716836146327916	0.413781251782582	FALSE
ENSG00000082781	ITGB5	2506.75642247965	-0.792030013120204	0.439779204509386	-1.80097195365067	0.0717073006332836	0.413846486694612	FALSE
ENSG00000162733	DDR2	6974.59468937551	-0.708160540924211	0.393400482822264	-1.8001008434048	0.0718447164654218	0.414424830900835	FALSE
ENSG00000153044	CENPH	272.499504687197	0.768646311808996	0.427069147650373	1.79981699927961	0.0718895388570694	0.414611810570906	FALSE
ENSG00000168259	DNAJC7	3439.22844819217	-0.442702787539883	0.245984159739735	-1.79972071375769	0.0719047486979351	0.414627969368455	FALSE
ENSG00000136682	CBWD2	790.660651363297	0.615400320875926	0.341988371950268	1.7994773254028	0.0719432075415754	0.414659760309644	FALSE
ENSG00000224614	TNK2-AS1	131.378341317972	-0.927934911812592	0.515703463960295	-1.79935753133517	0.0719621429053603	0.414659760309644	FALSE
ENSG00000234432	RP11-1275H24.1	165.842374927699	0.786916043123407	0.437299019671606	1.7994918985054	0.0719409043086527	0.414659760309644	FALSE
ENSG00000198542	ITGBL1	446.335937456216	-0.954291217909572	0.530360442089526	-1.79932578332923	0.0719671618684971	0.414659760309644	FALSE
ENSG00000141642	ELAC1	341.567821017341	0.564682953578501	0.313835978065591	1.79929323928719	0.071972306972586	0.414659760309644	FALSE
ENSG00000100626	GALNT16	900.453963146222	-0.927153739146908	0.515429375938364	-1.79879879267452	0.0720505143958218	0.41471401314375	FALSE
ENSG00000155252	PI4K2A	901.036518332747	-0.544222915939088	0.302607329097973	-1.79844591854842	0.0721063716207345	0.41485993699698	FALSE
ENSG00000117226	GBP3	582.72868916417406	-0.788230703788196	0.438307966564033	-1.79834902378632	0.0721217155111888	0.414876785250798	FALSE
ENSG00000212544	RNVU1-19	174.723389171133	1.19897889990574	0.666961848155318	1.79767239044014	0.0722289391760479	0.415279117602687	FALSE
ENSG00000178209	PLEC	20581.0579548802	-0.626165000146521	0.34841798363051	-1.79716613253395	0.0723092493976768	0.415454930858454	FALSE
ENSG00000162384	C1orf123	1215.00145041514	0.399351435419269	0.222240811491594	1.79693114301994	0.072346551796684	0.415597795227436	FALSE
ENSG00000159348	CYB5R1	1064.30569802682	-0.630079891957337	0.350674085606971	-1.79676776191418	0.0723724963116087	0.415603941699384	FALSE
ENSG00000006740	ARHGAP44	363.38414743235	-0.899491085345209	0.500608834156728	-1.79679427124053	0.0723682861785795	0.415603941699384	FALSE
ENSG00000135749	PCNXL2	3552.45931164457	-0.441107825272465	0.245601716234554	-1.79602908332774	0.0724898917378103	0.415629044774637	FALSE
ENSG00000162496	DHRS3	1085.25147011674	-0.77494874261831	0.431465583941331	-1.79608472022113	0.0724810441489048	0.415629044774637	FALSE
ENSG00000269973	RP11-95D17.1	246.445291777194	0.570045498879302	0.317335023649614	1.79635229771775	0.0724385053140751	0.415629044774637	FALSE
ENSG00000233558	RP3-486I3.4	123.540021839029	0.624415486647703	0.347693423889453	1.79587948389335	0.0725136859898293	0.415629044774637	FALSE
ENSG00000261265	CTD-2515H24.4	107.248221112402	-1.11841333601452	0.622742172740933	-1.79594924668735	0.0725025892065196	0.415629044774637	FALSE
ENSG00000104983	CCDC61	230.179924712804	-0.827436900522592	0.460711798214093	-1.7959967678928	0.0724950310662171	0.415629044774637	FALSE
ENSG00000164776	PHKG1	667.82103656262	-0.677572042673089	0.377588263119058	-1.79447326322069	0.072737662400127	0.416698393067486	FALSE
ENSG00000175899	A2M	36750.8990810466	-0.837303186502498	0.466581122643295	-1.79455007043357	0.072725414296242	0.416698393067486	FALSE
ENSG00000102878	HSF4	397.817679459683	-0.943390111491991	0.525750340679386	-1.79436899702798	0.0727542919666448	0.416722218093487	FALSE
ENSG00000163637	PRICKLE2	3716.02132025845	-0.588679110555025	0.328196827299845	-1.79367703033034	0.0728647336064056	0.417141996743674	FALSE
ENSG00000180287	PLD5	372.268935075922	0.852180174308662	0.4751793860711	1.79338624378194	0.0729111856414572	0.417223471513743	FALSE
